SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20130918	1	377.78	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20130923	5	1804.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20130925	1	351.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20130930	2	712.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131008	3	1133.34	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131011	1	351.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131017	2	712.80	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131030	1	320.76	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131031	18	6253.84	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131101	4	1511.12	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131114	2	645.40	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131126	1	336.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131127	2	711.50	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20131220	10	2250.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140106	1	351.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140108	1	356.40	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140110	1	351.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140129	2	716.45	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140220	8	2593.92	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140221	1	335.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-C809S/XAA	141	5	DD	20140228	1	350.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130523	25	7000.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130708	11	3069.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130712	6	1707.63	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130715	3	837.48	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130722	5	1395.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130723	2	526.52	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130808	10	2800.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130815	5	1375.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130826	1	279.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130909	1	275.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130911	2	550.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130916	10	2546.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20130919	11	3000.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131009	7	1801.42	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131014	2	550.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131025	5	1315.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131031	2	550.84	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131106	3	789.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131107	5	1338.42	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131111	3	825.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131112	2	560.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131114	3	789.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131216	15	4105.10	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131218	1	275.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131219	3	826.26	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20131220	2	550.84	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140108	1	295.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140131	5	1375.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140213	10	2950.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140217	11	3144.92	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140219	10	2850.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140221	1	285.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K506L/XAZ	141	5	DD	20140226	2	570.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130529	2	274.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130723	1	137.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130731	5	733.25	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130808	1	135.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130813	2	284.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130816	2	258.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130821	2	293.30	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130830	6	794.79	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130910	2	268.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130911	2	286.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130912	1	133.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130918	1	146.65	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-K809S/XAA	141	5	DD	20130923	7	956.52	BRL						ASM	2014031812132
